age,employment_years,annual_income,monthly_income,savings_balance,total_assets,total_liabilities,credit_cards,existing_loans,monthly_payment,loan_amount,loan_term,dependents,marital_status,education,employment_status,home_ownership,loan_purpose,previous_default,debt_to_income,new_loan_payment_ratio,new_loan_payment_ratio_binned,ratio_times_debt,risk_score,loan_approved
31,5,200000,16666.666666666668,2539,150931,18136,3,3941,1031,11317.801373370392,12,1,married,college,employed,rent,debt_consolidation,yes,0.06185999999628839,0.056589006866851956,0.0,0.0035005959645734255,78.42734281435555,0
32,3,200000,16666.666666666668,2461,688039,10896,5,5916,500,12858.866543237791,36,1,single,college,employed,rent,debt_consolidation,no,0.029999999998199998,0.02143144423872965,0.0,0.0006429433271233129,89.56915999158923,0
42,4,200000,16666.666666666668,1000,50000,36321,1,9210,500,10000.0,24,1,single,bachelor,employed,rent,car,no,0.029999999998199998,0.024999999999999998,0.0,0.0007499999999549999,89.51608453875906,0
21,1,200000,16666.666666666668,1000,587887,16723,1,5003,886,15423.438880135614,3,2,married,college,retired,mortgage,education,no,0.0531599999968104,0.30846877760271224,1.0,0.01639820021637629,55.641106914416625,0
19,3,200000,16666.666666666668,4899,152895,14634,3,6366,500,25934.931868999036,12,1,single,bachelor,employed,mortgage,home,no,0.029999999998199998,0.12967465934499517,1.0,0.0038902397801164404,85.86354429365028,0
39,2,200000,16666.666666666668,3149,134774,58617,6,13948,500,62522.514226655345,24,1,single,college,employed,mortgage,home,yes,0.029999999998199998,0.15630628556663836,1.0,0.004689188566717799,73.80123468398163,0
45,4,200000,16666.666666666668,8998,72230,10000,0,5607,500,10000.0,24,1,married,bachelor,employed,rent,business,no,0.029999999998199998,0.024999999999999998,0.0,0.0007499999999549999,89.51608453875906,0
19,4,200000,16666.666666666668,4465,67081,13540,3,14571,500,10000.0,12,1,married,bachelor,self_employed,rent,debt_consolidation,no,0.029999999998199998,0.049999999999999996,0.0,0.0014999999999099998,89.05647095587534,0
45,3,200000,16666.666666666668,1951,91704,30693,1,6872,500,16713.045906990763,24,1,married,bachelor,unemployed,own,car,no,0.029999999998199998,0.041782614767476904,0.0,0.0012534784429490983,89.22614332800217,0
35,1,200000,16666.666666666668,1000,75093,34352,1,5047,1207,10000.0,12,1,divorced,bachelor,employed,mortgage,education,yes,0.0724199999956548,0.049999999999999996,0.0,0.0036209999997827394,78.42017095591352,0
45,4,200000,16666.666666666668,5621,50000,10000,0,18444,500,32592.205148590023,12,1,married,college,employed,own,home,no,0.029999999998199998,0.1629610257429501,1.0,0.004888830771995173,83.17319535501808,0
34,2,200000,16666.666666666668,9343,74231,38159,1,8775,512,11385.443068110168,36,1,widowed,college,employed,mortgage,business,yes,0.030719999998156798,0.018975738446850278,0.0,0.0005829346850522644,79.59331627566537,0
18,3,200000,16666.666666666668,1000,267124,34285,4,1556,500,10304.609045214022,36,1,single,college,self_employed,own,debt_consolidation,no,0.029999999998199998,0.017174348408690036,0.0,0.0005152304522297872,89.62897533432583,0
33,1,200000,16666.666666666668,3330,101147,10055,1,2318,500,11954.482170058274,6,1,single,bachelor,employed,own,car,yes,0.029999999998199998,0.11954482170058274,1.0,0.0035863446508023014,76.48284140172112,1
45,5,200000,16666.666666666668,2506,50000,10000,1,4975,500,22632.017513500083,36,3,married,high_school,self_employed,rent,car,no,0.029999999998199998,0.0377200291891668,0.0,0.0011316008756071078,89.30290702702254,0
26,6,200000,16666.666666666668,1000,50000,10000,3,6110,500,11757.538490588686,3,1,single,college,employed,rent,home,no,0.029999999998199998,0.23515076981177369,1.0,0.0070545230939299385,72.71822453836873,0
31,8,200000,16666.666666666668,1078,169831,46718,3,9489,500,10000.0,6,3,married,master,self_employed,other,business,no,0.029999999998199998,0.09999999999999999,0.0,0.0029999999998199995,87.46731824348517,1
33,5,200000,16666.666666666668,4013,87145,20146,2,8686,844,10000.0,36,1,married,college,unemployed,mortgage,debt_consolidation,no,0.050639999996961595,0.016666666666666666,0.0,0.0008439999999493599,89.32626424223461,1
18,3,200000,16666.666666666668,9647,167349,11429,4,4541,500,20976.160469769882,24,0,divorced,bachelor,employed,rent,home,no,0.029999999998199998,0.0524404011744247,0.0,0.0015732120351383482,89.0021118849684,1
51,7,200000,16666.666666666668,3228,92152,44771,1,7697,500,21892.613628127983,12,2,married,college,employed,rent,car,no,0.029999999998199998,0.10946306814063991,1.0,0.0032838920440221636,87.02267834949247,0
25,7,200000,16666.666666666668,3125,159714,14135,2,6410,500,10000.0,36,0,single,college,self_employed,mortgage,business,no,0.029999999998199998,0.016666666666666666,0.0,0.0004999999999699999,89.63586424221606,0
40,4,200000,16666.666666666668,2751,101121,49010,3,5720,500,10000.0,3,0,married,college,employed,rent,car,no,0.029999999998199998,0.19999999999999998,1.0,0.005999999999639999,78.69234095261383,0
34,4,200000,16666.666666666668,4940,74987,23127,4,5611,633,16313.587244054524,6,3,single,bachelor,employed,mortgage,business,yes,0.0379799999977212,0.16313587244054523,1.0,0.0061959004349201536,73.0363265062454,0
47,5,200000,16666.666666666668,2036,108096,10000,4,46988,500,20622.2154072776,24,1,married,master,self_employed,rent,car,no,0.029999999998199998,0.051555538518194,0.0,0.00154666615545302,89.02204140351189,0
39,4,200000,16666.666666666668,3593,50000,39219,0,3837,500,10666.969692340976,36,0,married,high_school,employed,rent,debt_consolidation,no,0.029999999998199998,0.01777828282056829,0.0,0.0005333484845850478,89.62071367796709,0
32,4,200000,16666.666666666668,10749,50000,25523,3,4343,701,10000.0,3,0,married,college,employed,mortgage,business,no,0.042059999997476394,0.19999999999999998,1.0,0.008411999999495278,78.5114409526247,0
26,5,200000,16666.666666666668,1251,120919,33204,4,6992,500,11381.68947703229,36,1,married,bachelor,employed,rent,business,no,0.029999999998199998,0.018969482461720484,0.0,0.0005690844738174694,89.60420374153524,0
42,4,200000,16666.666666666668,3328,50000,16212,3,18970,500,10000.0,24,2,married,college,employed,own,car,no,0.029999999998199998,0.024999999999999998,0.0,0.0007499999999549999,89.51608453875906,0
18,1,200000,16666.666666666668,2472,147705,11117,0,7450,500,16584.642769053564,6,1,divorced,college,retired,rent,debt_consolidation,yes,0.029999999998199998,0.16584642769053562,1.0,0.004975392830417545,72.88538429017382,0
41,5,200000,16666.666666666668,2199,66188,48151,2,9187,500,10000.0,12,3,single,bachelor,employed,own,business,no,0.029999999998199998,0.049999999999999996,0.0,0.0014999999999099998,89.05647095587534,1
24,3,200000,16666.666666666668,2081,50000,31898,1,27209,500,18219.538085414995,6,1,single,bachelor,retired,mortgage,car,yes,0.029999999998199998,0.18219538085414994,1.0,0.005465861425296546,71.06603392283047,1
47,6,200000,16666.666666666668,2738,65670,18241,1,9759,500,10000.0,6,2,married,bachelor,employed,rent,business,no,0.029999999998199998,0.09999999999999999,0.0,0.0029999999998199995,87.46731824348517,0
36,7,200000,16666.666666666668,2619,50000,25613,1,4360,547,15535.824073638512,36,0,single,master,self_employed,mortgage,home,no,0.0328199999980308,0.025893040122730852,0.0,0.000849809576777038,89.46006616641762,0
41,3,200000,16666.666666666668,1906,111311,12686,4,17793,500,25968.840229170317,36,3,married,bachelor,employed,own,home,no,0.029999999998199998,0.043281400381950524,0.0,0.001298442011380609,89.19667027815646,0
35,4,200000,16666.666666666668,4587,179535,28418,2,8198,500,10000.0,3,0,married,high_school,employed,rent,home,no,0.029999999998199998,0.19999999999999998,1.0,0.005999999999639999,78.69234095261383,0
18,5,200000,16666.666666666668,2248,57186,49075,5,6595,1047,29407.180169007483,6,1,single,bachelor,employed,own,business,no,0.0628199999962308,0.2940718016900748,1.0,0.018473590581062082,59.00174692134531,0
26,5,200000,16666.666666666668,1858,227342,188419,3,4267,500,14191.997286120284,24,1,single,bachelor,employed,mortgage,business,no,0.029999999998199998,0.03547999321530071,0.0,0.0010643997963951572,89.34334890311109,0
41,5,200000,16666.666666666668,1583,115859,23671,2,8385,500,12336.42662632099,6,2,married,high_school,self_employed,mortgage,debt_consolidation,no,0.029999999998199998,0.1233642662632099,1.0,0.003700927987674241,86.25885513764715,0
36,5,200000,16666.666666666668,5342,102667,47541,1,4600,500,11104.700403753233,12,0,single,bachelor,employed,other,other,no,0.029999999998199998,0.055523502018766165,0.0,0.0016657050604630425,88.93067162291482,0
46,3,200000,16666.666666666668,1000,97699,38613,3,7701,500,37369.142360086626,12,3,married,bachelor,employed,mortgage,education,no,0.029999999998199998,0.1868457118004331,1.0,0.005605371353676671,80.48693689030904,0
39,5,200000,16666.666666666668,3551,50000,30758,6,6750,500,10447.66987154016,3,1,married,bachelor,employed,other,car,no,0.029999999998199998,0.20895339743080318,1.0,0.006268601922547979,77.33448468074387,0
25,3,200000,16666.666666666668,4273,65099,16575,1,15685,500,13062.144724066018,3,1,single,bachelor,employed,mortgage,business,yes,0.029999999998199998,0.2612428944813203,1.0,0.007837286833969372,57.239667255779146,0
27,4,200000,16666.666666666668,1000,70111,11910,3,3410,861,10000.0,3,3,married,high_school,employed,mortgage,home,yes,0.051659999996900394,0.19999999999999998,1.0,0.010331999999380078,68.36744095263334,0
36,7,200000,16666.666666666668,1560,63806,15417,1,4747,500,13629.809048843597,24,2,married,bachelor,employed,other,home,no,0.029999999998199998,0.034074522622108985,0.0,0.0010222356786019353,89.36806359108456,0
18,5,200000,16666.666666666668,6403,50000,20226,1,11581,500,15220.632882800832,24,1,single,college,employed,other,car,no,0.029999999998199998,0.038051582207002076,0.0,0.0011415474661415693,89.29680929188002,0
51,5,200000,16666.666666666668,15249,50000,15654,6,5711,500,17662.970436911877,3,3,divorced,college,employed,other,debt_consolidation,no,0.029999999998199998,0.3532594087382375,1.0,0.010597782261511257,45.717079831722444,1
39,2,200000,16666.666666666668,1617,50000,10000,2,4852,627,17381.558781100655,24,2,married,college,employed,other,business,no,0.0376199999977428,0.04345389695275164,0.0,0.0016347356032644326,89.078937258991,0
47,6,200000,16666.666666666668,1453,50000,36539,4,8408,723,10000.0,12,0,married,college,employed,mortgage,car,no,0.043379999997397195,0.049999999999999996,0.0,0.0021689999998698597,88.85577095588738,0
19,2,200000,16666.666666666668,1674,50000,10338,0,6383,1173,10000.0,12,2,single,master,retired,mortgage,other,no,0.0703799999957772,0.049999999999999996,0.0,0.0035189999997888594,88.45077095591168,0
47,1,200000,16666.666666666668,4773,50000,47772,1,3358,956,14468.312899765397,3,0,divorced,high_school,employed,rent,debt_consolidation,no,0.05735999999655839,0.2893662579953079,1.0,0.016598048557614976,60.22609309689002,0
57,4,200000,16666.666666666668,3202,81394,15885,2,2067,500,47180.00632509143,36,0,single,college,self_employed,mortgage,debt_consolidation,yes,0.029999999998199998,0.07863334387515238,0.0,0.002359000316113031,78.2831522499819,0
21,5,200000,16666.666666666668,3485,185602,10000,1,18950,500,10861.703452917145,6,1,married,college,employed,own,business,no,0.029999999998199998,0.10861703452917144,1.0,0.0032585110356796324,87.06477399976957,0
42,6,200000,16666.666666666668,5648,50000,10000,1,11743,500,10000.0,36,0,single,college,employed,rent,debt_consolidation,yes,0.029999999998199998,0.016666666666666666,0.0,0.0004999999999699999,79.63586424221604,1
35,8,200000,16666.666666666668,10944,153853,23669,1,20399,500,10000.0,6,0,divorced,master,employed,mortgage,business,no,0.029999999998199998,0.09999999999999999,0.0,0.0029999999998199995,87.46731824348517,0
19,5,200000,16666.666666666668,1000,174349,22138,1,3064,816,10000.0,36,1,single,master,retired,own,car,no,0.048959999997062395,0.016666666666666666,0.0,0.0008159999999510399,89.35146424223312,0
39,9,200000,16666.666666666668,5008,50000,10000,3,28561,500,17722.897761061286,12,1,married,college,employed,other,education,no,0.029999999998199998,0.08861448880530641,0.0,0.002658434663999686,87.93179035239555,0
43,2,200000,16666.666666666668,7506,59921,13987,0,7472,500,10000.0,36,0,divorced,bachelor,employed,mortgage,car,no,0.029999999998199998,0.016666666666666666,0.0,0.0004999999999699999,89.63586424221606,0
28,3,200000,16666.666666666668,4826,50000,36794,3,2661,500,24711.9819366,12,0,married,college,employed,own,other,no,0.029999999998199998,0.123559909683,1.0,0.003706797290267592,86.24707849440148,0
46,3,200000,16666.666666666668,2217,50000,28429,3,12531,795,10000.0,12,1,married,master,employed,rent,debt_consolidation,no,0.047699999997138,0.049999999999999996,0.0,0.0023849999998568996,88.79097095589127,0
18,6,200000,16666.666666666668,7865,85213,15957,4,5242,635,34803.40053212086,3,0,married,high_school,self_employed,own,business,no,0.038099999997714,0.6960680106424172,2.0,0.026520191203884883,25.598959289030116,1
20,13,200000,16666.666666666668,2099,50000,64683,4,19607,500,37655.98546798833,36,0,divorced,college,unemployed,mortgage,debt_consolidation,no,0.029999999998199998,0.06275997577998055,0.0,0.0018827992732864483,88.75014477943404,0
36,4,200000,16666.666666666668,3575,50000,10000,1,3994,500,10000.0,3,0,married,college,employed,rent,debt_consolidation,no,0.029999999998199998,0.19999999999999998,1.0,0.005999999999639999,78.69234095261383,0
35,6,200000,16666.666666666668,1176,67836,10000,1,14624,500,10000.0,24,0,married,bachelor,unemployed,mortgage,car,yes,0.029999999998199998,0.024999999999999998,0.0,0.0007499999999549999,79.51608453875905,0
27,5,200000,16666.666666666668,2591,50000,10773,3,3083,500,20973.97793461915,12,2,single,high_school,employed,mortgage,business,no,0.029999999998199998,0.10486988967309574,1.0,0.003146096690004106,87.24558103421896,0
43,3,200000,16666.666666666668,8194,50000,56028,0,6810,500,22200.88862874316,6,0,widowed,high_school,employed,own,car,no,0.029999999998199998,0.2220088862874316,1.0,0.006660266588223332,75.15285988507212,1
40,4,200000,16666.666666666668,7052,79936,39936,1,12935,603,12626.530036565851,3,0,married,bachelor,unemployed,rent,car,yes,0.0361799999978292,0.252530600731317,1.0,0.009136557133910855,59.062679143815565,1
43,9,200000,16666.666666666668,4661,159569,157458,1,17697,500,18084.66462499487,3,1,married,high_school,retired,own,business,no,0.029999999998199998,0.3616932924998974,1.0,0.010850798774345874,44.0008356798209,0
33,4,200000,16666.666666666668,21352,58021,34278,1,2015,500,10882.96196809655,3,2,married,phd,employed,rent,education,no,0.029999999998199998,0.217659239361931,1.0,0.0065297771804661425,75.9062759827546,0
41,2,200000,16666.666666666668,5977,93305,21540,5,10083,500,10000.0,12,0,divorced,college,employed,mortgage,home,no,0.029999999998199998,0.049999999999999996,0.0,0.0014999999999099998,89.05647095587534,0
30,6,200000,16666.666666666668,2080,54078,124661,3,14260,500,18623.904401707325,36,0,widowed,master,employed,own,debt_consolidation,no,0.029999999998199998,0.031039840669512205,0.0,0.0009311952200294944,89.41974487326223,1
55,5,200000,16666.666666666668,3836,50000,10364,4,5714,500,20254.263175676373,6,1,married,master,employed,rent,home,no,0.029999999998199998,0.2025426317567637,1.0,0.006076278952338334,78.3181096868069,0
26,5,200000,16666.666666666668,3459,93187,12040,0,5925,513,10000.0,3,0,single,bachelor,employed,mortgage,home,yes,0.030779999998153198,0.19999999999999998,1.0,0.006155999999630639,68.68064095261455,0
56,9,200000,16666.666666666668,1766,50000,10000,2,1914,500,10000.0,3,1,married,bachelor,unemployed,other,car,no,0.029999999998199998,0.19999999999999998,1.0,0.005999999999639999,78.69234095261383,0
35,6,200000,16666.666666666668,3097,50000,40119,5,9215,500,12627.129737315587,12,2,married,phd,employed,mortgage,home,no,0.029999999998199998,0.06313564868657794,0.0,0.0018940694604836937,88.7402569790398,1
21,3,200000,16666.666666666668,3380,50000,24424,2,7222,500,10000.0,24,0,single,high_school,employed,rent,business,yes,0.029999999998199998,0.024999999999999998,0.0,0.0007499999999549999,79.51608453875905,1
48,5,200000,16666.666666666668,6588,50000,19946,5,5395,500,10000.0,3,1,single,high_school,unemployed,own,business,no,0.029999999998199998,0.19999999999999998,1.0,0.005999999999639999,78.69234095261383,0
36,6,200000,16666.666666666668,8316,74497,23957,0,5926,803,14590.61588631642,3,0,married,master,self_employed,rent,business,no,0.048179999997109195,0.2918123177263284,1.0,0.014059517467210928,59.770542747217235,0
43,4,200000,16666.666666666668,1088,136862,22831,2,4552,875,13721.94422086661,12,1,married,phd,retired,mortgage,car,no,0.05249999999685,0.06860972110433304,0.0,0.0036020103577613636,88.25255552667308,0
